Task,subject,trial,Split Half,Split OddEven,stimfile,condition,code,previous trial,current trial,correct_response_side,response_repetition,stimulus_TYPE_repetition,resp_1,resp_2,response,distractor,error,post-error,RT
Stroop,1,63,B2,Odd,incongruent_green_orange.jpg,2,incongruent_green_orange,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,766
Stroop,1,64,B2,Even,incongruent_orange_blue.jpg,2,incongruent_orange_blue,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1031
Stroop,1,65,B2,Odd,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1546
Stroop,1,66,B2,Even,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1328
Stroop,1,67,B2,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1219
Stroop,1,68,B2,Even,incongruent_orange_green.jpg,2,incongruent_orange_green,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,906
Stroop,1,69,B2,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1453
Stroop,1,70,B2,Even,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1234
Stroop,1,71,B2,Odd,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,937
Stroop,1,72,B2,Even,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1094
Stroop,1,73,B2,Odd,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,921
Stroop,1,74,B2,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,827
Stroop,1,75,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,797
Stroop,1,77,B2,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1265
Stroop,1,78,B2,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,812
Stroop,1,79,B2,Odd,incongruent_orange_red.jpg,2,incongruent_orange_red,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,891
Stroop,1,80,B2,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1281
Stroop,1,81,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,781
Stroop,1,82,B2,Even,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,812
Stroop,1,83,B2,Odd,incongruent_blue_orange.jpg,2,incongruent_blue_orange,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1406
Stroop,1,84,B2,Even,incongruent_red_orange.jpg,2,incongruent_red_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1218
Stroop,1,85,B2,Odd,incongruent_green_blue.jpg,2,incongruent_green_blue,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1094
Stroop,1,86,B2,Even,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,734
Stroop,1,87,B2,Odd,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1094
Stroop,1,88,B2,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,812
Stroop,1,89,B2,Odd,incongruent_green_red.jpg,2,incongruent_green_red,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,843
Stroop,1,90,B2,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,874
Stroop,1,91,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1406
Stroop,1,92,B2,Even,congruent_green.jpg,1,congruent_green,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,860
Stroop,1,93,B2,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,749
Stroop,1,94,B2,Even,incongruent_blue_red.jpg,2,incongruent_blue_red,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1141
Stroop,1,95,B2,Odd,incongruent_blue_red.jpg,2,incongruent_blue_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,828
Stroop,1,96,B2,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,953
Stroop,1,97,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1406
Stroop,1,98,B2,Even,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1015
Stroop,1,99,B2,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,859
Stroop,1,100,B2,Even,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1031
Flanker,2,2,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,2812
Flanker,2,3,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,2546
Flanker,2,4,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1297
Flanker,2,5,B1,Odd,incongruent_right.jpg,999,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,1,1,0,1234
Flanker,2,6,B1,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1296
Flanker,2,7,B1,Odd,incongruent_left.jpg,999,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1328
Flanker,2,8,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1172
Flanker,2,9,B1,Odd,congruent_right.jpg,999,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,1,1,0,1062
Flanker,2,10,B1,Even,congruent_left.jpg,999,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,2,1,1,1297
Flanker,2,11,B1,Odd,incongruent_right.jpg,999,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,1,1,1,1625
Flanker,2,12,B1,Even,incongruent_left.jpg,999,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,2,1,1,1734
Flanker,2,13,B1,Odd,congruent_right.jpg,999,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,1,1,1,1047
Flanker,2,14,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,1,1421
Flanker,2,15,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1391
Flanker,2,16,B1,Even,incongruent_left.jpg,999,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1687
Flanker,2,17,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1109
Flanker,2,18,B1,Even,incongruent_left.jpg,999,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1843
Flanker,2,19,B1,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1281
Flanker,2,20,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
Flanker,2,21,B1,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,859
Flanker,2,22,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,797
Flanker,2,23,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,2218
Flanker,2,24,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,2124
Flanker,2,25,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1281
Flanker,2,27,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1094
Flanker,2,28,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1141
Flanker,2,29,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1140
Flanker,2,30,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,968
Flanker,2,31,B1,Odd,incongruent_left.jpg,999,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1577
Flanker,2,32,B1,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1031
Flanker,2,33,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,2,34,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1765
Flanker,2,35,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1172
Flanker,2,36,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1328
Flanker,2,37,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1031
Flanker,2,38,B1,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1484
Flanker,2,39,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1406
Flanker,2,40,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1234
Flanker,2,41,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1156
Flanker,2,42,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1344
Flanker,2,43,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1000
Flanker,2,44,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1297
Flanker,2,45,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1156
Flanker,2,46,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1016
Flanker,2,47,B1,Odd,incongruent_left.jpg,999,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1625
Flanker,2,48,B1,Even,incongruent_right.jpg,999,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,1,1,1,1422
Flanker,2,49,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,1,1062
Flanker,2,50,B1,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1640
Flanker,2,52,B2,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,952
Flanker,2,53,B2,Odd,incongruent_right.jpg,999,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,1,1,0,1359
Flanker,2,54,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1640
Flanker,2,55,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,2124
Flanker,2,56,B2,Even,congruent_left.jpg,999,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1203
Flanker,2,57,B2,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1156
Flanker,2,58,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
Flanker,2,59,B2,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1781
Flanker,2,60,B2,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1578
Flanker,2,61,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,2156
Flanker,2,62,B2,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1250
Flanker,2,63,B2,Odd,congruent_left.jpg,999,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,1000
Flanker,2,64,B2,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,1,1547
Flanker,2,65,B2,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1609
Flanker,2,66,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1297
Flanker,2,67,B2,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1734
Flanker,2,68,B2,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1063
Flanker,2,69,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,750
Flanker,2,70,B2,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,953
Flanker,2,71,B2,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1156
Flanker,2,72,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1016
Flanker,2,73,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,750
Flanker,2,74,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,765
Flanker,2,75,B2,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1046
Flanker,2,77,B2,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1391
Flanker,2,78,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1125
Flanker,2,79,B2,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,796
Flanker,2,80,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,766
Flanker,2,81,B2,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1297
Flanker,2,82,B2,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,922
